fixture_id,league_id,league_name,home_team_id,home_team_name,away_team_id,away_team_name,goals_half_time_home,goals_half_time_away,goals_full_time_home,goals_full_time_away,goals_extra_time_home,goals_extra_time_away,goals_penalty_home,goals_penalty_away,league_round,expected_goals_home,shots_on_goal_home,shots_off_goal_home,shots_insidebox_home,shots_outsidebox_home,total_shots_home,blocked_shots_home,fouls_home,corner_kicks_home,offsides_home,ball_possession_home,yellow_cards_home,red_cards_home,goalkeeper_saves_home,total_passes_home,passes_accurate_home,passes_percentage_home,expected_goals_away,shots_on_goal_away,shots_off_goal_away,shots_insidebox_away,shots_outsidebox_away,total_shots_away,blocked_shots_away,fouls_away,corner_kicks_away,offsides_away,ball_possession_away,yellow_cards_away,red_cards_away,goalkeeper_saves_away,total_passes_away,passes_accurate_away,passes_percentage_away,formation_home,formation_away,start_xi_home,substitutions_home,coach_home_team,start_xi_away,substitutions_away,coach_away_team
592866,39,Premier League,42,Arsenal,51,Brighton,0,0,2,0,,,,,Regular Season - 38,,5.0,7.0,7.0,9.0,16.0,4.0,10.0,11.0,2.0,0.53,,,1.0,565.0,498.0,0.88,,1.0,3.0,2.0,3.0,5.0,1.0,8.0,3.0,1.0,0.47,,,3.0,489.0,424.0,0.87,4-2-3-1,4-3-3,"['1438', '19016', '1440', '22224', '1117', '49', '1464', '3246', '37127', '1161', '1465']","['2784', '190', '46792', '1452', '748', '127769', '1460', '1467', '1468']",,"['18959', '19959', '19265', '18963', '18961', '18970', '18968', '40911', '2700', '6716', '1946']","['18960', '167663', '17715', '116117', '125618', '295', '19772', '3295', '48649']",
1035089,39,Premier League,51,Brighton,35,Bournemouth,1,1,3,1,,,,,Regular Season - 6,1.85,4.0,3.0,8.0,5.0,13.0,6.0,12.0,4.0,1.0,0.62,3.0,,2.0,519.0,449.0,0.87,1.14,4.0,4.0,8.0,4.0,12.0,4.0,17.0,4.0,1.0,0.38,3.0,,2.0,325.0,249.0,0.77,4-2-3-1,4-2-3-1,"['129058', '537', '19265', '18963', '46731', '14', '130423', '311334', '1469', '301771', '129643']","['106835', '135775', '10329', '356041', '138815', '295', '18973', '7600', '18960']",,"['912', '19070', '161671', '19263', '206254', '18872', '2734', '19245', '1125', '792', '18883']","['284797', '19281', '18870', '31057', '6610', '19482', '30765', '37161', '18869']",
868278,39,Premier League,55,Brentford,65,Nottingham Forest,0,1,2,1,,,,,Regular Season - 34,1.62,8.0,3.0,9.0,5.0,14.0,3.0,6.0,6.0,1.0,0.69,1.0,,2.0,550.0,466.0,0.85,0.72,3.0,1.0,3.0,2.0,5.0,1.0,13.0,0.0,1.0,0.31,2.0,,6.0,255.0,174.0,0.68,4-3-3,3-4-2-1,"['19465', '44871', '19789', '18917', '19346', '15908', '25073', '47438', '20589', '19974', '178077']","['20649', '19362', '20110', '15799', '2699', '278041', '2731', '276263', '15745']",,"['731', '1746', '371', '25916', '163', '24882', '275170', '10122', '129711', '18746', '8598']","['1370', '2991', '19305', '80', '17365', '900', '18836', '2807', '18884']",
592200,39,Premier League,39,Wolves,34,Newcastle,0,0,1,1,,,,,Regular Season - 6,,3.0,8.0,4.0,12.0,16.0,5.0,10.0,2.0,,0.63,0.0,,1.0,702.0,640.0,0.91,,2.0,0.0,2.0,3.0,5.0,3.0,10.0,3.0,,0.37,1.0,,3.0,400.0,329.0,0.82,3-4-3,5-3-2,"['2674', '18739', '18741', '130', '18744', '2716', '2922', '2676', '1605', '2887', '1864']","['652', '18753', '2677', '21138', '18737', '129791', '285']",,"['18885', '18893', '2806', '18894', '19076', '18924', '18873', '2507', '22173', '19163', '2939']","['723', '18901', '18831', '18896', '44912', '2855', '18899']",
193827,39,Premier League,746,Sunderland,34,Newcastle,0,0,0,1,,,,,Regular Season - 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['282', '45001', '83131', '87315', '18912', '3389', '19899', '2859', '19186', '19299', '3431']","['19526', '2911', '18857', '19368', '18025', '114818', '82239']",,"['19061', '6599', '20080', '6929', '18775', '90488', '90514', '5946', '87348', '82138', '50207']","['18277', '18874', '114760', '114860', '49862', '85781', '20926']",
1035323,39,Premier League,33,Manchester United,49,Chelsea,1,1,2,1,,,,,Regular Season - 15,4.17,9.0,11.0,20.0,8.0,28.0,8.0,12.0,12.0,3.0,0.45,4.0,,2.0,397.0,339.0,0.85,1.52,3.0,7.0,10.0,3.0,13.0,3.0,12.0,4.0,1.0,0.55,0.0,,7.0,512.0,440.0,0.86,4-2-3-1,4-2-3-1,"['526', '886', '2935', '889', '891', '903', '74', '9971', '1485', '284324', '288006']","['739', '909', '18772', '547', '18846', '70078', '908', '50132', '284322']",,"['18959', '47380', '21998', '259', '152953', '116117', '5996', '645', '152982', '63577', '283058']","['19545', '138822', '289618', '95', '138816', '284406', '415001', '118307', '286773']",
1035442,39,Premier League,62,Sheffield Utd,42,Arsenal,0,5,0,6,,,,,Regular Season - 27,0.23,0.0,3.0,2.0,2.0,4.0,1.0,11.0,0.0,2.0,0.19,1.0,,4.0,213.0,142.0,0.67,2.24,10.0,5.0,17.0,5.0,22.0,7.0,4.0,7.0,5.0,0.81,0.0,,0.0,895.0,827.0,0.92,4-5-1,4-3-3,"['14382', '19201', '1949', '19294', '50737', '158697', '19105', '10169', '18762', '36929', '19337']","['19302', '315237', '379150', '19090', '342660', '19485', '138828', '1736', '312256']",,"['19465', '19959', '22090', '22224', '61431', '37127', '2289', '2937', '1460', '978', '127769']","['41725', '643', '190', '49', '1946', '727', '1468', '20355', '1161']",
868148,39,Premier League,52,Crystal Palace,34,Newcastle,0,0,0,0,,,,,Regular Season - 21,0.3,1.0,1.0,4.0,2.0,6.0,4.0,13.0,3.0,0.0,0.39,4.0,,7.0,316.0,212.0,0.67,1.25,7.0,7.0,14.0,2.0,16.0,2.0,7.0,15.0,1.0,0.61,2.0,,1.0,488.0,386.0,0.79,4-2-3-1,4-3-3,"['18835', '18847', '126949', '67971', '182201', '3339', '18843', '3428', '19586', '3247', '1135']","['25927', '19617', '18806', '18862', '304320', '19143', '18853', '284551', '18852']",,"['18911', '169', '2806', '38734', '18961', '18901', '10135', '1463', '2507', '2939', '723']","['2864', '22173', '19163', '19076', '18903', '138908', '18894', '18896', '18886']",
193828,39,Premier League,42,Arsenal,40,Liverpool,0,0,0,2,,,,,Regular Season - 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['851', '50785', '140', '1443', '1441', '18825', '105837', '1459', '104629', '37162', '18769']","['47253', '19190', '1187', '2997', '87349', '297', '24939']",,"['1624', '114819', '114778', '105044', '18840', '19238', '19501', '1858', '292', '93990', '18831']","['114800', '157', '1739', '6353', '1350', '114882', '20059']",
1035399,39,Premier League,49,Chelsea,39,Wolves,1,2,2,4,,,,,Regular Season - 23,1.74,6.0,7.0,11.0,4.0,15.0,2.0,15.0,10.0,3.0,0.64,3.0,,4.0,637.0,565.0,0.89,2.0,7.0,4.0,11.0,3.0,14.0,3.0,11.0,1.0,0.0,0.36,2.0,,2.0,356.0,282.0,0.79,4-2-3-1,3-4-2-1,"['118307', '161907', '21998', '259', '2933', '116117', '5996', '152982', '67972', '645', '269']","['283058', '138935', '63577', '95', '284406', '136723', '152955', '270507', '19012']",,"['1590', '18744', '19147', '41606', '130', '18947', '195103', '21138', '2056', '1165', '1864']","['20665', '144732', '280687', '18742', '171035', '303019', '19341', '284262', '135334']",
710690,39,Premier League,48,West Ham,51,Brighton,1,0,1,1,,,,,Regular Season - 14,,6.0,6.0,8.0,6.0,14.0,2.0,10.0,9.0,1.0,0.34,1.0,,2.0,271.0,197.0,0.73,,3.0,4.0,6.0,3.0,9.0,2.0,8.0,5.0,0.0,0.66,1.0,,4.0,540.0,462.0,0.86,4-2-3-1,4-2-3-1,"['2997', '19147', '1231', '2726', '18823', '18819', '1243', '2937', '1697', '19361', '19428']","['2473', '18816', '1234', '18814', '18826', '842', '18834', '284408', '253']",,"['18959', '19265', '537', '18963', '47380', '295', '40911', '18968', '1946', '19364', '202086']","['18973', '18962', '138815', '18981', '1093', '6716', '18960', '18970', '18961']",
592366,39,Premier League,33,Manchester United,45,Everton,2,0,3,3,,,,,Regular Season - 23,,5.0,6.0,9.0,5.0,14.0,3.0,14.0,5.0,0.0,0.62,2.0,,0.0,653.0,585.0,0.9,,3.0,3.0,5.0,1.0,6.0,0.0,10.0,1.0,4.0,0.38,1.0,,2.0,397.0,322.0,0.81,4-2-3-1,4-3-1-2,"['882', '889', '2935', '891', '18846', '904', '1485', '903', '274', '909', '897']","['905', '19182', '547', '908', '138806', '19088', '19329', '378', '902']",,"['766', '2724', '19073', '2934', '19150', '517', '18805', '18765', '18762', '18766', '2413']","['2795', '1455', '18881', '18761', '18758', '18755', '630', '2484', '156490']",
592730,39,Premier League,45,Everton,36,Fulham,0,0,0,2,,,,,Regular Season - 24,,2.0,3.0,4.0,3.0,7.0,2.0,7.0,5.0,3.0,0.49,1.0,,1.0,534.0,446.0,0.84,,3.0,6.0,8.0,4.0,12.0,3.0,16.0,4.0,2.0,0.51,1.0,,2.0,545.0,466.0,0.86,4-3-1-2,4-4-2,"['766', '18758', '2724', '19073', '19150', '2795', '517', '18805', '18765', '18762', '2413']","['18881', '2934', '18761', '1455', '167657', '2484', '18755', '326', '156490']",,"['253', '657', '2729', '2771', '19145', '18947', '19004', '2292', '19480', '18767', '1279']","['18751', '3406', '19393', '19657', '19023', '19373', '19022', '19549', '19043']",
1035374,39,Premier League,35,Bournemouth,40,Liverpool,0,0,0,4,,,,,Regular Season - 21,1.37,1.0,4.0,5.0,6.0,11.0,6.0,9.0,8.0,1.0,0.39,1.0,,3.0,328.0,235.0,0.72,1.57,7.0,3.0,8.0,6.0,14.0,4.0,12.0,5.0,0.0,0.61,2.0,,1.0,526.0,439.0,0.83,4-2-3-1,4-3-3,"['912', '19070', '161671', '18866', '20093', '18872', '1125', '19245', '792', '37161', '18883']","['304853', '19263', '18870', '19804', '2734', '130416', '18860', '290962', '19356']",,"['280', '180317', '1145', '290', '284', '19035', '6716', '293', '2489', '2678', '51617']","['247', '542', '158693', '334729', '286764', '281', '18812', '287109', '158698']",
710711,39,Premier League,52,Crystal Palace,45,Everton,1,0,3,1,,,,,Regular Season - 16,,6.0,5.0,12.0,5.0,17.0,6.0,15.0,8.0,1.0,0.61,0.0,,5.0,487.0,406.0,0.83,,6.0,1.0,5.0,7.0,12.0,5.0,14.0,2.0,0.0,0.39,2.0,,3.0,306.0,215.0,0.7,4-3-3,4-1-4-1,"['18835', '18844', '18847', '67971', '182201', '2991', '18806', '67972', '3428', '3247', '1135']","['18843', '2928', '18862', '19617', '19586', '25927', '2930', '18840', '18853']",,"['2932', '18758', '19073', '2934', '19150', '630', '18854', '18805', '18765', '18781', '2413']","['2461', '138787', '3240', '18760', '18858', '1455', '138786', '17661', '167657']",
710788,39,Premier League,44,Burnley,33,Manchester United,0,1,1,1,,,,,Regular Season - 24,,3.0,5.0,4.0,5.0,9.0,1.0,11.0,2.0,2.0,0.36,2.0,,4.0,288.0,193.0,0.67,,5.0,5.0,16.0,6.0,22.0,12.0,10.0,10.0,1.0,0.64,1.0,,2.0,518.0,422.0,0.81,4-4-2,4-2-3-1,"['18911', '21383', '18917', '2936', '19331', '18926', '19268', '19169', '25416', '665', '18929']","['18925', '18927', '19495', '18977', '18922', '18912', '18916', '18915', '18836']",,"['882', '742', '2935', '891', '886', '904', '1485', '903', '274', '909', '18']","['874', '900', '153430', '901', '888', '18846', '19088', '889', '902']",
193074,39,Premier League,43,Cardiff,50,Manchester City,0,0,3,2,,,,,Regular Season - 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['19407', '19696', '18988', '17454', '49931', '83026', '1982', '2792', '34428', '114773', '19429']","['45064', '1274', '34739', '83033', '19707', '17414', '44802']",,"['18908', '90507', '49840', '18818', '1571', '634', '90493', '2054', '640', '642', '790']","['18825', '50502', '296', '771', '19481', '19284', '403']",
193872,39,Premier League,60,West Brom,36,Fulham,0,0,0,0,,,,,Regular Season - 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['18791', '19548', '114829', '1742', '114759', '87873', '44789', '19154', '1750', '29433', '18956']","['19162', '114853', '114886', '19147', '19660', '20349', '114839']",,"['104311', '114872', '114787', '114751', '82017', '105378', '83018', '114866', '48521', '2921', '2121']","['2849', '114855', '18983', '83259', '104780', '114235', '82123']",
868263,39,Premier League,40,Liverpool,65,Nottingham Forest,0,0,3,2,,,,,Regular Season - 32,2.84,6.0,7.0,16.0,2.0,18.0,5.0,9.0,9.0,2.0,0.81,0.0,,3.0,650.0,570.0,0.88,0.85,5.0,5.0,7.0,4.0,11.0,1.0,12.0,3.0,3.0,0.19,1.0,,2.0,148.0,78.0,0.53,4-3-3,3-4-2-1,"['280', '283', '1145', '290', '289', '292', '299', '293', '306', '247', '2678']","['507', '51617', '296', '2489', '1600', '284', '286', '19035', '281']",,"['731', '371', '25916', '44811', '138780', '2807', '24882', '10122', '18746', '275170', '8598']","['1746', '129711', '1370', '18884', '80', '17365', '900', '18836', '325967']",
1035349,39,Premier League,50,Manchester City,55,Brentford,0,0,1,0,,,,,Regular Season - 18,2.45,11.0,9.0,14.0,11.0,25.0,5.0,12.0,10.0,1.0,0.7,2.0,,2.0,712.0,656.0,0.92,0.35,2.0,3.0,4.0,2.0,6.0,1.0,6.0,1.0,3.0,0.3,4.0,,9.0,304.0,227.0,0.75,4-2-3-1,3-5-2,"['617', '627', '626', '567', '5', '44', '636', '631', '6009', '278133', '1100']","['1422', '2291', '629', '25004', '19197', '18861', '284230', '23', '41621']",,"['26232', '2731', '1119', '18917', '15745', '15799', '30407', '25073', '739', '19974', '20649']","['19364', '106725', '47438', '15908', '2699', '19495', '1835', '20110', '263538']",
868196,39,Premier League,42,Arsenal,35,Bournemouth,0,1,3,2,,,,,Regular Season - 26,2.17,9.0,10.0,16.0,15.0,31.0,12.0,6.0,17.0,,0.8,0.0,,2.0,740.0,656.0,0.89,1.33,4.0,0.0,4.0,0.0,4.0,0.0,8.0,1.0,,0.2,2.0,,6.0,184.0,106.0,0.58,4-3-3,5-4-1,"['20355', '2597', '22090', '22224', '641', '37127', '49', '41725', '1460', '1946', '127769']","['1161', '19959', '727', '1464', '1117', '2289', '1440', '61431', '50999']",,"['912', '18869', '18866', '18940', '6610', '19824', '284797', '19482', '2734', '19281', '18883']","['18815', '196855', '18872', '1125', '19769', '18860', '19804', '19229', '347066']",
193076,39,Premier League,33,Manchester United,49,Chelsea,0,0,0,0,,,,,Regular Season - 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['882', '114764', '114782', '87077', '888', '90490', '893', '18804', '37162', '50773', '1469']","['894', '114774', '61998', '892', '18910', '1991', '37114']",,"['1436', '19203', '82009', '2281', '1200', '105426', '12788', '2296', '12692', '629', '19031']","['33413', '19243', '2280', '106799', '901', '907', '104311']",
710792,39,Premier League,34,Newcastle,45,Everton,1,1,3,1,,,,,Regular Season - 24,,9.0,6.0,16.0,4.0,20.0,5.0,13.0,6.0,1.0,0.39,2.0,,2.0,292.0,191.0,0.65,,3.0,3.0,7.0,4.0,11.0,5.0,13.0,2.0,1.0,0.61,3.0,,7.0,454.0,350.0,0.77,4-3-3,3-4-2-1,"['18886', '169', '2806', '18894', '18941', '18904', '18873', '22173', '1463', '18931', '723']","['19163', '18896', '10135', '18885', '19166', '18901', '2855', '18961', '2507']",,"['2932', '18758', '2934', '2484', '19150', '18854', '326', '18765', '18781', '2413', '138787']","['172', '17661', '547', '1455', '19195', '138417', '18760', '18766', '18858']",
592817,39,Premier League,66,Aston Villa,60,West Brom,1,1,2,2,,,,,Regular Season - 33,,11.0,7.0,16.0,8.0,24.0,6.0,14.0,11.0,2.0,0.7,0.0,,3.0,551.0,468.0,0.85,,4.0,5.0,4.0,6.0,10.0,1.0,9.0,4.0,1.0,0.3,2.0,,9.0,240.0,139.0,0.58,4-2-3-1,4-1-4-1,"['19599', '19186', '19179', '18941', '19354', '2287', '19191', '19195', '47522', '671', '19366']","['19192', '19185', '84', '76', '138931', '2931', '21999', '19177', '19181']",,"['19143', '19146', '19152', '2769', '19577', '47443', '1456', '67972', '19462', '458', '25618']","['19164', '17597', '18821', '18958', '19160', '18994', '19359', '19168', '19055']",
592747,39,Premier League,52,Crystal Palace,36,Fulham,0,0,0,0,,,,,Regular Season - 26,,0.0,1.0,2.0,1.0,3.0,2.0,10.0,1.0,1.0,0.4,1.0,,4.0,364.0,275.0,0.76,,4.0,10.0,8.0,8.0,16.0,2.0,14.0,3.0,0.0,0.6,1.0,,1.0,540.0,448.0,0.83,4-2-3-1,4-2-3-1,"['18835', '2281', '18847', '18845', '2991', '18854', '18852', '18853', '19586', '2928', '3428']","['18763', '2927', '18840', '2930', '182201', '18839', '144710', '25927']",,"['253', '657', '2729', '2771', '19145', '19004', '2292', '19480', '3406', '18767', '1279']","['19549', '18751', '2825', '19023', '18947', '19015', '19011', '19043', '19393']",
193873,39,Premier League,61,Wigan,47,Tottenham,0,2,1,2,,,,,Regular Season - 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['44326', '114805', '114870', '51079', '18845', '15382', '19303', '1347', '18763', '18898', '47552']","['114110', '44933', '18849', '114889', '114826', '90510', '19390']",,"['114766', '90503', '114865', '85057', '627', '114799', '754', '83032', '758', '30813', '49861']","['105371', '19160', '468', '19952', '18854', '19184', '114825']",
194219,39,Premier League,68,Bolton,746,Sunderland,0,1,1,2,,,,,Regular Season - 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['114765', '114867', '114884', '2281', '82001', '17727', '114848', '2905', '100187', '114856', '308']","['114868', '114847', '935', '44827', '114864', '115947', '19697']",,"['282', '113753', '45001', '51199', '18912', '3389', '115945', '87295', '19186', '19299', '292']","['46716', '44910', '70740', '82833', '114897', '82235', '114901']",
1035439,39,Premier League,50,Manchester City,33,Manchester United,0,1,3,1,,,,,Regular Season - 27,3.33,8.0,8.0,17.0,10.0,27.0,11.0,5.0,15.0,0.0,0.73,0.0,,0.0,801.0,736.0,0.92,0.25,1.0,2.0,2.0,1.0,3.0,0.0,10.0,2.0,1.0,0.27,1.0,,5.0,305.0,240.0,0.79,3-2-4-1,4-2-4,"['617', '627', '567', '18861', '44', '626', '631', '636', '629', '1422', '1100']","['6009', '278133', '25004', '129033', '41621', '2291', '284230', '5', '23']",,"['526', '886', '742', '18772', '889', '747', '284322', '284324', '903', '1485', '909']","['288112', '9971', '284242', '74', '157997', '50132', '328098', '174', '284400']",
193290,39,Premier League,45,Everton,66,Aston Villa,0,1,2,1,,,,,Regular Season - 24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['51298', '18759', '18757', '114747', '626', '19907', '19153', '114746', '18763', '2287', '30412']","['90513', '44881', '114755', '1558', '18758', '8740', '20104']",,"['50869', '36891', '18936', '18891', '19259', '630', '18926', '18997', '82563', '2928', '19283']","['2713', '18777', '11096', '15864', '19174', '39341', '18916']",
192841,39,Premier League,41,Southampton,45,Everton,1,0,3,0,,,,,Regular Season - 17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['18932', '18944', '2675', '18936', '18862', '162', '1749', '2938', '19480', '18956', '12765']","['18941', '20273', '20268', '19232', '114750', '18060', '304']",,"['51298', '18759', '18757', '114747', '18758', '19236', '19153', '2287', '44881', '42432', '907']","['20104', '626', '90513', '19907', '50102', '70752', '1558']",
194316,39,Premier League,61,Wigan,33,Manchester United,0,1,0,4,,,,,Regular Season - 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['44326', '114805', '114870', '51079', '70752', '114752', '19303', '1347', '18763', '18898', '49892']","['47552', '15382', '18849', '114827', '27548', '115985', '114834']",,"['115977', '114782', '87077', '19609', '892', '90490', '19504', '114802', '50940', '50773', '2886']","['113639', '19553', '21089', '82000', '83131', '655', '18881']",
193962,39,Premier League,76,Swansea,36,Fulham,0,0,2,0,,,,,Regular Season - 15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['160', '19181', '19500', '49931', '19332', '1133', '53466', '114823', '18995', '100943', '114814']","['82389', '19488', '19325', '90508', '45306', '114832', '114891']",,"['104311', '104780', '114787', '114751', '83259', '105378', '114838', '114855', '2921', '114768', '2849']","['83023', '2121', '18983', '114235', '94580', '44863', '82123']",
193888,39,Premier League,50,Manchester City,66,Aston Villa,1,0,4,1,,,,,Regular Season - 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['18908', '621', '83019', '90507', '49840', '42188', '19153', '114744', '296', '90493', '1917']","['634', '104129', '114895', '18825', '790', '771', '19284']",,"['90516', '19178', '114757', '82340', '18891', '114846', '90492', '630', '114851', '82011', '82435']","['114752', '19387', '18777', '111312', '50869', '60154', '19283']",
1035294,39,Premier League,55,Brentford,42,Arsenal,0,0,0,1,,,,,Regular Season - 13,1.19,3.0,5.0,7.0,2.0,9.0,1.0,9.0,1.0,2.0,0.36,1.0,,3.0,298.0,193.0,0.65,1.65,4.0,7.0,11.0,4.0,15.0,4.0,7.0,8.0,3.0,0.64,1.0,,1.0,508.0,416.0,0.82,5-3-2,4-3-3,"['26232', '2699', '1119', '19789', '18917', '25073', '15799', '30407', '263538', '20589', '20649']","['20110', '19364', '106725', '2731', '17772', '1835', '180308', '284474', '153422']",,"['20355', '2597', '22090', '22224', '641', '37127', '2937', '1946', '1460', '643', '127769']","['1468', '978', '2289', '19959', '1452', '169295', '190', '61431', '727']",
193829,39,Premier League,66,Aston Villa,67,Blackburn,2,0,3,1,,,,,Regular Season - 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['90516', '19722', '114850', '114757', '82340', '114846', '114752', '630', '114851', '82011', '82435']","['18777', '18891', '19387', '20064', '50869', '90492', '105282']",,"['90517', '114861', '19319', '114809', '19066', '39358', '114859', '780', '114811', '82180', '19007']","['6346', '1491', '46899', '19171', '19705', '47468', '77772']",
193875,39,Premier League,72,QPR,66,Aston Villa,0,0,1,1,,,,,Regular Season - 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['114883', '114857', '45001', '114850', '50031', '103165', '90514', '578', '114816', '95570', '32995']","['114836', '114869', '114789', '18984', '114881', '18988', '114858']",,"['90516', '19178', '19722', '114757', '82340', '114846', '90492', '114752', '19387', '630', '82435']","['18777', '19283', '114893', '50869', '20064', '6800', '19527']",
194471,39,Premier League,1356,Blackpool,45,Everton,1,1,2,2,,,,,Regular Season - 28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['17355', '87887', '115958', '17360', '18793', '19501', '115948', '18025', '114836', '17824', '82307']","['19164', '115933', '23600', '115952', '87329', '77131', '71246']",,"['51298', '114786', '18759', '18757', '114747', '18758', '77105', '90513', '114801', '114745', '114862']","['114820', '104625', '17411', '114755', '44963', '19481', '17757']",
193204,39,Premier League,36,Fulham,66,Aston Villa,2,0,2,0,,,,,Regular Season - 15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['18756', '104780', '114787', '44863', '405', '2693', '83018', '83032', '114780', '48125', '113639']","['48521', '114775', '2849', '19979', '87315', '48671', '15889']",,"['50869', '18891', '19259', '2713', '630', '18926', '18997', '60154', '82435', '2928', '19283']","['11096', '18777', '18916', '15864', '19174', '39341', '17698']",
193078,39,Premier League,50,Manchester City,64,Hull City,0,0,2,0,,,,,Regular Season - 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['18908', '90507', '18818', '771', '403', '634', '90493', '2054', '640', '642', '790']","['50502', '18825', '296', '1571', '49840', '19284', '121']",,"['1737', '51079', '19204', '19175', '19215', '114776', '13109', '19186', '19160', '19488', '18921']","['20033', '19388', '83020', '44780', '19996', '19606', '114760']",
710739,39,Premier League,40,Liverpool,63,Leeds,3,0,6,0,,,,,Regular Season - 19,,15.0,5.0,16.0,7.0,23.0,3.0,5.0,4.0,1.0,0.64,0.0,,2.0,672.0,583.0,0.87,,2.0,1.0,1.0,2.0,3.0,0.0,11.0,0.0,6.0,0.36,3.0,,8.0,378.0,280.0,0.74,4-3-3,4-1-4-1,"['280', '286', '290', '289', '283', '507', '299', '293', '306', '304', '2489']","['292', '296', '305', '281', '1600', '1101', '1145', '294', '297']",,"['20619', '19116', '19126', '1564', '64003', '3008', '19127', '19128', '935', '19329', '1496']","['19139', '19131', '19569', '278392', '291107', '37724', '39105', '162446', '17676']",
193289,39,Premier League,43,Cardiff,71,Norwich,0,1,2,1,,,,,Regular Season - 24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['19407', '17454', '21089', '49931', '19317', '83026', '1982', '34739', '19707', '105409', '114773']","['3247', '2792', '1316', '19429', '39049', '24941', '44802']",,"['18737', '19319', '19952', '18738', '17426', '5946', '19079', '18828', '19216', '100187', '19400']","['19326', '18948', '48390', '44839', '19561', '19171', '114010']",
194341,39,Premier League,746,Sunderland,49,Chelsea,2,2,2,4,,,,,Regular Season - 15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['1106', '45001', '51199', '114818', '87315', '18912', '3389', '87295', '19186', '292', '3431']","['19299', '17836', '282', '51564', '70740', '113753', '49218']",,"['1436', '19203', '82009', '114806', '1200', '105426', '106799', '19243', '102731', '25352', '114772']","['12788', '113642', '114828', '87726', '400', '19357', '30448']",
868220,39,Premier League,49,Chelsea,45,Everton,0,0,2,2,,,,,Regular Season - 28,2.37,7.0,3.0,16.0,4.0,20.0,10.0,8.0,8.0,2.0,0.69,2.0,,1.0,542.0,455.0,0.84,1.27,3.0,4.0,7.0,5.0,12.0,5.0,12.0,2.0,1.0,0.31,2.0,,5.0,246.0,165.0,0.67,3-4-3,4-5-1,"['2273', '22094', '318', '95', '19545', '5996', '2291', '2933', '978', '583', '17']","['67972', '2292', '138935', '19720', '19012', '47380', '136723', '63577', '2290']",,"['2932', '18758', '2934', '2936', '19073', '1455', '18805', '2990', '162714', '18929', '18781']","['138786', '2165', '18858', '895', '19150', '18741', '2484', '19364', '18762']",
194514,39,Premier League,50,Manchester City,34,Newcastle,1,1,2,1,,,,,Regular Season - 32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['18908', '104129', '621', '90507', '499', '42188', '19153', '296', '634', '90493', '5982']","['49861', '114744', '115944', '90516', '70775', '32906', '1108']",,"['19061', '6599', '105044', '20464', '18277', '2205', '114743', '90514', '5946', '87348', '82138']","['19332', '115950', '18831', '48316', '114860', '20080', '82150']",
194544,39,Premier League,42,Arsenal,68,Bolton,1,1,4,1,,,,,Regular Season - 35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['114900', '87359', '19148', '1443', '105800', '115938', '108', '48528', '105837', '18829', '87349']","['90608', '9215', '51046', '50785', '49840', '2997', '18825']",,"['44827', '114867', '114884', '2281', '82001', '114864', '115951', '114848', '2905', '100187', '114856']","['115966', '17727', '114885', '114847', '87928', '82284', '87916']",
868309,39,Premier League,40,Liverpool,66,Aston Villa,0,1,1,1,,,,,Regular Season - 37,0.75,5.0,1.0,7.0,3.0,10.0,4.0,16.0,9.0,4.0,0.66,3.0,,2.0,510.0,430.0,0.84,1.35,3.0,2.0,4.0,2.0,6.0,1.0,13.0,3.0,1.0,0.34,5.0,,4.0,267.0,178.0,0.67,4-3-3,4-2-3-1,"['280', '283', '1145', '290', '289', '293', '299', '292', '306', '247', '2489']","['2678', '296', '1600', '302', '19035', '281', '286', '153066', '284']",,"['19599', '19298', '19354', '19179', '2724', '1904', '47522', '983', '19191', '19192', '19366']","['47547', '894', '19071', '13489', '2922', '671', '766', '169291']",
