game_id,minute,home_team_possession,away_team_possession
1729479,45+5,28.7,71.3
1729479,45+7,28.7,71.3
1729479,50,32.1,67.9
1729479,60,32.0,68.0
1729479,70,30.2,69.8
1729479,80,29.8,70.2
1729479,90,29.6,70.4
1729479,90+3,29.5,70.5
1640759,10,69.5,30.5
1640759,20,64.4,35.6
1640759,30,64.3,35.7
1640759,40,53.2,46.8
1640759,45+1,59.2,40.8
1640759,50,55.2,44.8
1640759,60,54.6,45.4
1640759,70,56.1,43.9
1640759,80,54.0,46.0
1640759,90,51.6,48.4
1640759,90+3,51.6,48.4
1641011,10,62.2,37.8
1641011,20,67.8,32.2
1641011,30,68.5,31.5
1641011,40,67.4,32.6
1641011,45+1,66.7,33.3
1641011,50,66.2,33.8
1641011,60,68.3,31.7
1641011,70,69.6,30.4
1641011,80,68.0,32.0
1641011,90,66.2,33.8
1641011,90+3,66.0,34.0
1640998,10,53.4,46.6
1640998,20,54.5,45.5
1640998,30,52.9,47.1
1640998,40,51.8,48.2
1640998,45+2,52.3,47.7
1640998,50,55.2,44.8
1640998,60,53.9,46.1
1640998,70,54.3,45.7
1640998,80,51.6,48.4
1640998,90,50.0,50.0
1640998,90+9,49.3,50.7
1640851,10,29.0,71.0
1640851,20,44.0,56.0
1640851,30,51.5,48.5
1640851,40,56.4,43.6
1640851,45+2,57.8,42.2
1640851,50,59.6,40.4
1640851,60,59.7,40.3
1640851,70,58.2,41.8
1640851,80,58.5,41.5
1640851,90,59.0,41.0
1640851,90+7,59.3,40.7
1640782,10,72.6,27.4
1640782,20,58.8,41.2
1640782,30,57.7,42.3
1640782,40,58.2,41.8
1640782,45+2,59.7,40.3
1640782,50,61.2,38.8
1640782,60,61.9,38.1
1640782,70,62.8,37.2
1640782,80,62.7,37.3
1640782,90,61.7,38.3
1640782,90+5,61.5,38.5
1729322,10,32.4,67.6
1729322,20,31.4,68.6
1729322,30,35.0,65.0
1729322,40,33.2,66.8
1729322,45+3,33.6,66.4
1729322,50,36.0,64.0
1729322,60,35.9,64.1
1729322,70,37.2,62.8
1729322,80,36.0,64.0
1729322,90,37.5,62.5
1729322,90+7,37.9,62.1
1729454,10,32.0,68.0
1729454,20,27.5,72.5
1729454,30,22.0,78.0
1729454,40,20.4,79.6
1729454,45+3,18.7,81.3
1729454,50,19.8,80.2
1729454,60,20.7,79.3
1729454,70,22.1,77.9
1729454,80,22.6,77.4
1729454,90,25.2,74.8
1729454,90+7,26.6,73.4
1729411,10,48.2,51.8
1729411,20,63.0,37.0
1729411,30,58.2,41.8
1729411,40,58.2,41.8
1729411,45+5,54.6,45.4
1729411,50,55.4,44.6
1729411,60,54.8,45.2
1729411,70,53.8,46.2
1729411,80,53.1,46.9
1729411,90,55.1,44.9
1729411,90+8,53.8,46.2
1729230,10,53.9,46.1
1729230,20,59.0,41.0
1729230,30,58.3,41.7
1729230,40,63.0,37.0
1729230,45+2,64.3,35.7
1729230,50,62.9,37.1
1729230,60,63.5,36.5
1729230,70,64.1,35.9
1729230,80,65.2,34.8
1729230,90,67.2,32.8
1729230,90+6,67.5,32.5
1729329,10,39.0,61.0
1729329,20,55.7,44.3
1729329,30,54.6,45.4
1729329,40,59.1,40.9
1729329,45+4,59.0,41.0
1729329,50,61.9,38.1
1729329,60,61.7,38.3
1729329,70,62.5,37.5
1729329,80,58.3,41.7
1729329,90,59.9,40.1
1729329,90+7,59.8,40.2
1729300,10,47.2,52.8
1729300,20,47.3,52.7
1729300,30,51.0,49.0
1729300,40,54.7,45.3
1729300,45+2,52.1,47.9
1729300,50,56.1,43.9
1729300,60,55.6,44.4
1729300,70,55.2,44.8
1729300,80,54.3,45.7
1729300,90,52.5,47.5
1729300,90+6,52.8,47.2
1640843,10,21.0,79.0
1640843,20,25.6,74.4
1640843,30,23.7,76.3
1640843,40,30.4,69.6
1640843,45+1,30.4,69.6
1640843,50,31.2,68.8
1640843,60,32.3,67.7
1640843,70,35.0,65.0
1640843,80,34.5,65.5
1640843,90,33.7,66.3
1640843,90+4,33.6,66.4
1729500,10,20.2,79.8
1729500,20,21.1,78.9
1729500,30,21.1,78.9
1729500,40,23.4,76.6
1729500,45+4,21.0,79.0
1729500,50,23.1,76.9
1729500,60,25.1,74.9
1729500,70,25.5,74.5
1729500,80,29.5,70.5
1729500,90,31.0,69.0
1729500,90+8,32.7,67.3
1640876,10,45.2,54.8
1640876,20,48.9,51.1
1640876,30,49.8,50.2
1640876,40,48.5,51.5
1640876,45+2,50.1,49.9
1640876,50,52.9,47.1
1640876,60,51.4,48.6
1640876,70,54.2,45.8
1640876,80,56.5,43.5
1640876,90,57.6,42.4
1640876,90+4,57.2,42.8
1729353,10,64.9,35.1
1729353,20,74.7,25.3
1729353,30,79.9,20.1
1729353,40,74.9,25.1
1729353,45+5,74.8,25.2
1729353,45+6,74.8,25.2
1729353,50,73.5,26.5
1729353,60,75.2,24.8
1729353,70,76.0,24.0
1729353,80,75.1,24.9
1729353,90,74.1,25.9
1729353,90+6,74.7,25.3
1729217,10,54.3,45.7
1729217,20,51.9,48.1
1729217,30,55.3,44.7
1729217,40,48.1,51.9
1729217,45+5,43.1,56.9
1729217,45+6,43.1,56.9
1729217,50,42.1,57.9
1729217,60,38.8,61.2
1729217,70,37.3,62.7
1729217,80,35.2,64.8
1729217,90,37.8,62.2
1729217,90+5,37.5,62.5
1640748,10,61.7,38.3
1640748,20,52.8,47.2
1640748,30,53.4,46.6
1640748,40,55.3,44.7
1640748,45+1,55.0,45.0
1640748,50,55.0,45.0
1640748,60,53.2,46.8
1640748,70,52.9,47.1
1640748,80,53.2,46.8
1640748,90,53.4,46.6
1640748,90+5,53.6,46.4
1729567,10,26.1,73.9
1729567,20,23.3,76.7
1729567,30,25.0,75.0
1729567,40,24.7,75.3
1729567,45+5,23.1,76.9
1729567,50,23.5,76.5
1729567,60,24.7,75.3
1729567,70,25.6,74.4
1729567,80,25.6,74.4
1729567,90,24.3,75.7
1729567,90+10,24.2,75.8
1729567,90+12,24.1,75.9
1640921,10,52.3,47.7
1640921,20,55.0,45.0
1640921,30,58.2,41.8
1640921,40,57.6,42.4
1640921,45+4,58.8,41.2
1640921,50,61.1,38.9
1640921,60,60.1,39.9
1640921,70,60.3,39.7
1640921,80,59.7,40.3
1640921,90,59.7,40.3
1640921,90+9,59.6,40.4
1640905,10,36.5,63.5
1640905,20,37.9,62.1
1640905,30,48.9,51.1
1640905,40,54.5,45.5
1640905,45+5,53.7,46.3
1640905,45+6,53.8,46.2
1640905,50,54.8,45.2
1640905,60,58.4,41.6
1640905,70,56.7,43.3
1640905,80,56.8,43.2
1640905,90,53.2,46.8
1640905,90+7,48.4,51.6
1729332,10,35.4,64.6
1729332,20,34.0,66.0
1729332,30,29.0,71.0
1729332,40,28.9,71.1
1729332,45+4,32.7,67.3
1729332,50,34.1,65.9
1729332,60,35.9,64.1
1729332,70,32.3,67.7
1729332,80,32.5,67.5
1729332,90,32.7,67.3
1729332,90+5,33.3,66.7
1729284,10,49.1,50.9
1729284,20,36.0,64.0
1729284,30,38.1,61.9
1729284,40,34.3,65.7
1729284,45+2,36.1,63.9
1729284,50,35.3,64.7
1729284,60,34.8,65.2
1729284,70,34.1,65.9
1729284,80,33.5,66.5
1729284,90,32.8,67.2
1729284,90+10,33.6,66.4
1729284,90+12,34.2,65.8
1640701,10,20.8,79.2
1640701,20,26.6,73.4
1640701,30,37.4,62.6
1640701,40,32.7,67.3
1640701,45+4,31.5,68.5
1640701,50,31.7,68.3
1640701,60,31.3,68.7
1640701,70,32.2,67.8
1640701,80,32.9,67.1
1640701,90,31.6,68.4
1640701,90+8,31.3,68.7
1729325,10,55.1,44.9
1729325,20,70.1,29.9
1729325,30,70.5,29.5
1729325,40,67.5,32.5
1729325,45+3,62.8,37.2
1729325,50,61.8,38.2
1729325,60,59.2,40.8
1729325,70,57.1,42.9
1729325,80,55.9,44.1
1729325,90,54.8,45.2
1729325,90+5,54.8,45.2
1640862,10,70.2,29.8
1640862,20,71.8,28.2
1640862,30,71.6,28.4
1640862,40,69.1,30.9
1640862,45+2,62.8,37.2
1640862,50,63.4,36.6
1640862,60,60.3,39.7
1640862,70,59.4,40.6
1640862,80,58.7,41.3
1640862,90,58.8,41.2
1640862,90+3,58.5,41.5
1640749,10,67.3,32.7
1640749,20,70.1,29.9
1640749,30,69.5,30.5
1640749,40,66.8,33.2
1640749,45+5,68.3,31.7
1640749,45+8,69.3,30.7
1640749,50,65.7,34.3
1640749,60,67.1,32.9
1640749,70,65.0,35.0
1640749,80,64.9,35.1
1640749,90,65.6,34.4
1640749,90+5,65.9,34.1
1641030,10,22.8,77.2
1641030,20,24.7,75.3
1641030,30,32.0,68.0
1641030,40,31.0,69.0
1641030,45+5,32.1,67.9
1641030,50,32.0,68.0
1641030,60,31.9,68.1
1641030,70,32.8,67.2
1641030,80,35.1,64.9
1641030,90,36.9,63.1
1641030,90+8,37.4,62.6
1729469,10,71.3,28.7
1729469,20,57.1,42.9
1729469,30,53.6,46.4
1729469,40,48.8,51.2
1729469,45+4,48.5,51.5
1729469,50,51.2,48.8
1729469,60,51.9,48.1
1729469,70,53.3,46.7
1729469,80,54.0,46.0
1729469,90,54.7,45.3
1729469,90+10,54.2,45.8
1729436,10,35.6,64.4
1729436,20,45.8,54.2
1729436,30,45.7,54.3
1729436,40,43.3,56.7
1729436,45+3,41.5,58.5
1729436,50,45.0,55.0
1729436,60,45.8,54.2
1729436,70,44.1,55.9
1729436,80,45.6,54.4
1729436,90,44.3,55.7
1729436,90+7,44.4,55.6
1729549,10,40.8,59.2
1729549,20,47.6,52.4
1729549,30,45.5,54.5
1729549,40,45.7,54.3
1729549,45+5,43.4,56.6
1729549,45+6,42.5,57.5
1729549,50,40.6,59.4
1729549,60,38.1,61.9
1729549,70,35.7,64.3
1729549,80,35.4,64.6
1729549,90,33.7,66.3
1729549,90+10,32.4,67.6
1729549,90+14,32.4,67.6
1729381,10,23.5,76.5
1729381,20,33.2,66.8
1729381,30,38.4,61.6
1729381,40,46.0,54.0
1729381,45+5,43.6,56.4
1729381,50,45.2,54.8
1729381,60,45.2,54.8
1729381,70,45.9,54.1
1729381,80,44.4,55.6
1729381,90,43.0,57.0
1729381,90+9,41.2,58.8
1729193,10,60.9,39.1
1729193,20,70.5,29.5
1729193,30,72.2,27.8
1729193,40,70.7,29.3
1729193,45+1,70.7,29.3
1729193,50,72.2,27.8
1729193,60,70.9,29.1
1729193,70,70.0,30.0
1729193,80,70.4,29.6
1729193,90,70.9,29.1
1729193,90+7,70.7,29.3
1640983,10,52.1,47.9
1640983,20,61.9,38.1
1640983,30,57.6,42.4
1640983,40,52.8,47.2
1640983,45+2,52.0,48.0
1640983,50,52.8,47.2
1640983,60,52.2,47.8
1640983,70,48.8,51.2
1640983,80,52.9,47.1
1640983,90,52.2,47.8
1640983,90+4,50.6,49.4
1729296,10,30.4,69.6
1729296,20,41.2,58.8
1729296,30,43.0,57.0
1729296,40,44.9,55.1
1729296,45+5,42.0,58.0
1729296,50,40.3,59.7
1729296,60,38.5,61.5
1729296,70,38.6,61.4
1729296,80,39.1,60.9
1729296,90,38.1,61.9
1729296,90+8,38.0,62.0
1641017,10,50.6,49.4
1641017,20,46.7,53.3
1641017,30,46.7,53.3
1641017,40,50.7,49.3
1641017,45+1,53.2,46.8
1641017,50,50.1,49.9
1641017,60,48.9,51.1
1641017,70,50.8,49.2
1641017,80,51.4,48.6
1641017,90,49.6,50.4
1641017,90+6,48.2,51.8
1729299,10,83.2,16.8
1729299,20,77.4,22.6
1729299,30,76.6,23.4
1729299,40,73.3,26.7
1729299,45+3,72.4,27.6
1729299,50,72.9,27.1
1729299,60,74.6,25.4
1729299,70,75.3,24.7
1729299,80,75.6,24.4
1729299,90,76.8,23.2
1729299,90+4,77.1,22.9
1640766,10,33.6,66.4
1640766,20,46.7,53.3
1640766,30,54.3,45.7
1640766,40,53.7,46.3
1640766,45+1,56.5,43.5
1640766,50,55.3,44.7
1640766,60,54.4,45.6
1640766,70,55.4,44.6
1640766,80,55.8,44.2
1640766,90,58.3,41.7
1640766,90+5,58.9,41.1
1729495,10,70.8,29.2
1729495,20,67.3,32.7
1729495,30,70.3,29.7
1729495,40,63.3,36.7
1729495,45+4,62.7,37.3
1729495,50,62.4,37.6
1729495,60,63.3,36.7
1729495,70,62.0,38.0
1729495,80,63.4,36.6
1729495,90,61.9,38.1
1729495,90+2,62.1,37.9
1640857,10,27.4,72.6
1640857,20,44.0,56.0
1640857,30,48.6,51.4
1640857,40,47.8,52.2
1640857,45+2,46.3,53.7
1640857,50,42.4,57.6
1640857,60,41.6,58.4
1640857,70,43.2,56.8
1640857,80,43.3,56.7
1640857,90,46.9,53.1
1640857,90+4,47.7,52.3
1729400,10,69.3,30.7
1729400,20,69.9,30.1
1729400,30,66.1,33.9
1729400,40,62.6,37.4
1729400,45+5,62.6,37.4
1729400,50,60.7,39.3
1729400,60,60.6,39.4
1729400,70,62.7,37.3
1729400,80,59.2,40.8
1729400,90,59.1,40.9
1729400,90+7,59.3,40.7
1640935,10,67.1,32.9
1640935,20,66.2,33.8
1640935,30,64.2,35.8
1640935,40,65.4,34.6
1640935,45+4,64.9,35.1
1640935,50,65.5,34.5
1640935,60,68.0,32.0
1640935,70,66.1,33.9
1640935,80,65.6,34.4
1640935,90,67.1,32.9
1640935,90+4,67.1,32.9
1640992,10,41.4,58.6
1640992,20,40.4,59.6
1640992,30,40.6,59.4
1640992,40,42.0,58.0
1640992,45+3,46.2,53.8
1640992,50,49.0,51.0
1640992,60,48.0,52.0
1640992,70,46.7,53.3
1640992,80,45.7,54.3
1640992,90,43.0,57.0
1640992,90+6,42.5,57.5
1640900,10,70.9,29.1
1640900,20,70.4,29.6
1640900,30,69.3,30.7
1640900,40,71.7,28.3
1640900,45+3,69.2,30.8
1640900,50,68.9,31.1
1640900,60,68.9,31.1
1640900,70,70.8,29.2
1640900,80,71.4,28.6
1640900,90,72.1,27.9
1640900,90+4,71.8,28.2
1640910,10,38.4,61.6
1640910,20,36.6,63.4
1640910,30,35.4,64.6
1640910,40,32.7,67.3
1640910,45+3,34.8,65.2
1640910,50,33.5,66.5
1640910,60,33.5,66.5
1640910,70,31.2,68.8
1640910,80,30.3,69.7
1640910,90,30.2,69.8
1640910,90+4,30.1,69.9
1640827,10,59.6,40.4
1640827,20,66.0,34.0
1640827,30,62.4,37.6
1640827,40,66.0,34.0
1640827,45+2,65.4,34.6
1640827,50,67.4,32.6
1640827,60,65.4,34.6
1640827,70,61.9,38.1
1640827,80,61.2,38.8
1640827,90,59.5,40.5
1640827,90+4,59.9,40.1
1640789,10,56.3,43.8
1640789,20,46.4,53.6
1640789,30,46.7,53.3
1640789,40,46.8,53.2
1640789,45+2,51.9,48.1
1640789,50,50.0,50.0
1640789,60,50.3,49.7
1640789,70,49.3,50.7
1640789,80,48.1,51.9
1640789,90,46.9,53.1
1640789,90+4,46.8,53.2
1729493,10,44.9,55.1
1729493,20,50.2,49.8
1729493,30,52.0,48.0
1729493,40,55.2,44.8
1729493,45+4,57.3,42.7
1729493,50,53.3,46.7
1729493,60,49.7,50.3
1729493,70,52.5,47.5
1729493,80,52.5,47.5
1729493,90,50.4,49.6
1729493,90+6,48.8,51.2
1640891,10,46.7,53.3
1640891,20,40.5,59.5
1640891,30,46.0,54.0
1640891,40,46.3,53.7
1640891,45+4,42.4,57.6
1640891,50,42.6,57.4
1640891,60,39.7,60.3
1640891,70,38.0,62.0
1640891,80,36.7,63.3
1640891,90,34.7,65.3
1640891,90+5,34.9,65.1
1640898,10,66.7,33.3
1640898,20,58.3,41.7
1640898,30,56.7,43.3
1640898,40,54.4,45.6
1640898,45+3,53.7,46.3
1640898,50,51.3,48.7
1640898,60,50.5,49.5
1640898,70,49.9,50.1
1640898,80,49.7,50.3
1640898,90,48.7,51.3
1640898,90+3,48.3,51.7
1729397,10,63.9,36.1
1729397,20,53.1,46.9
1729397,30,47.1,52.9
1729397,40,50.3,49.7
1729397,45+3,51.8,48.2
1729397,50,49.6,50.4
1729397,60,47.2,52.8
1729397,70,46.3,53.7
1729397,80,46.1,53.9
1729397,90,44.8,55.2
1729397,90+7,44.5,55.5
1729232,10,26.9,73.1
1729232,20,34.8,65.2
1729232,30,35.5,64.5
1729232,40,36.6,63.4
1729232,45+5,41.2,58.8
1729232,50,43.1,56.9
1729232,60,43.4,56.6
1729232,70,44.4,55.6
1729232,80,45.8,54.2
1729232,90,44.3,55.7
1729232,90+7,45.0,55.0
1640734,10,59.6,40.4
1640734,20,66.8,33.2
1640734,30,69.5,30.5
1640734,40,65.2,34.8
1640734,45+4,65.5,34.5
1640734,50,65.9,34.1
1640734,60,69.9,30.1
1640734,70,69.3,30.7
1640734,80,71.4,28.6
1640734,90,73.7,26.3
1640734,90+1,73.1,26.9
1640956,10,24.0,76.0
1640956,20,27.8,72.2
1640956,30,33.0,67.0
1640956,40,32.8,67.2
1640956,45+1,33.7,66.3
1640956,50,32.4,67.6
1640956,60,31.7,68.3
1640956,70,32.9,67.1
1640956,80,33.1,66.9
1640956,90,33.6,66.4
1640956,90+3,34.0,66.0
1641024,10,39.0,61.0
1641024,20,50.2,49.8
1641024,30,55.8,44.2
1641024,40,60.7,39.3
1641024,45+5,60.0,40.0
1641024,50,60.1,39.9
1641024,60,56.7,43.3
1641024,70,52.0,48.0
1641024,80,53.1,46.9
1641024,90,51.5,48.5
1641024,90+5,51.9,48.1
1640800,10,40.2,59.8
1640800,20,32.4,67.6
1640800,30,40.4,59.6
1640800,40,41.5,58.5
1640800,45+2,39.6,60.4
1640800,50,39.9,60.1
1640800,60,41.2,58.8
1640800,70,40.3,59.7
1640800,80,40.9,59.1
1640800,90,40.7,59.3
1640800,90+5,40.7,59.3
1729270,10,32.8,67.2
1729270,20,36.2,63.8
1729270,30,42.1,57.9
1729270,40,39.3,60.7
1729270,45+3,40.2,59.8
1729270,50,39.8,60.2
1729270,60,40.1,59.9
1729270,70,42.6,57.4
1729270,80,43.7,56.3
1729270,90,42.4,57.6
1729270,90+6,42.9,57.1
1641012,10,29.9,70.1
1641012,20,22.8,77.2
1641012,30,23.8,76.2
1641012,40,24.2,75.8
1641012,45+3,25.2,74.8
1641012,50,25.2,74.8
1641012,60,25.2,74.8
1641012,70,25.2,74.8
1641012,80,25.7,74.3
1641012,90,25.0,75.0
1641012,90+10,24.7,75.3
1641012,90+14,24.8,75.2
1729355,10,59.3,40.7
1729355,20,55.5,44.5
1729355,30,60.1,39.9
1729355,40,64.6,35.4
1729355,45+5,64.6,35.4
1729355,50,67.0,33.0
1729355,60,67.3,32.7
1729355,70,68.2,31.8
1729355,80,69.0,31.0
1729355,90,67.4,32.6
1729355,90+3,67.0,33.0
1640842,10,66.9,33.1
1640842,20,66.0,34.0
1640842,30,68.4,31.6
1640842,40,69.2,30.8
1640842,45+2,69.2,30.8
1640842,50,64.8,35.2
1640842,60,64.7,35.3
1640842,70,67.4,32.6
1640842,80,66.8,33.2
1640842,90,65.6,34.4
1640842,90+5,65.8,34.2
1640791,10,55.0,45.0
1640791,20,51.7,48.3
1640791,30,54.3,45.7
1640791,40,58.0,42.0
1640791,45+2,58.4,41.6
1640791,50,59.6,40.4
1640791,60,55.7,44.3
1640791,70,52.3,47.7
1640791,80,50.2,49.8
1640791,90,50.2,49.8
1640791,90+7,49.8,50.2
1729491,10,60.7,39.3
1729491,20,65.4,34.6
1729491,30,69.6,30.4
1729491,40,72.0,28.0
1729491,45+5,72.7,27.3
1729491,45+6,72.7,27.3
1729491,50,69.8,30.2
1729491,60,66.9,33.1
1729491,70,65.9,34.1
1729491,80,65.9,34.1
1729491,90,67.7,32.3
1729491,90+4,68.1,31.9
1640724,10,18.2,81.8
1640724,20,21.8,78.2
1640724,30,23.7,76.3
1640724,40,28.9,71.1
1640724,45+2,29.7,70.3
1640724,50,29.4,70.6
1640724,60,28.5,71.5
1640724,70,27.4,72.6
1640724,80,27.1,72.9
1640724,90,27.1,72.9
1640724,90+4,27.7,72.3
1729481,10,39.2,60.8
1729481,20,37.1,62.9
1729481,30,36.7,63.3
1729481,40,34.5,65.5
1729481,45+5,38.9,61.1
1729481,45+8,35.8,64.2
1729481,50,36.6,63.4
1729481,60,35.6,64.4
1729481,70,35.8,64.2
1729481,80,37.6,62.4
1729481,90,37.5,62.5
1729481,90+7,37.0,63.0
1729202,10,72.5,27.5
1729202,20,75.0,25.0
1729202,30,76.4,23.6
1729202,40,76.4,23.6
1729202,45+4,71.7,28.3
1729202,50,70.9,29.1
1729202,60,69.7,30.3
1729202,70,67.2,32.8
1729202,80,67.3,32.7
1729202,90,66.3,33.7
1729202,90+6,64.7,35.3
1640802,10,59.0,41.0
1640802,20,58.1,41.9
1640802,30,58.6,41.4
1640802,40,60.1,39.9
1640802,45+4,60.8,39.2
1640802,50,63.6,36.4
1640802,60,63.0,37.0
1640802,70,60.7,39.3
1640802,80,57.2,42.8
1640802,90,54.3,45.7
1640802,90+4,54.4,45.6
1640984,10,23.1,76.9
1640984,20,24.2,75.8
1640984,30,29.3,70.7
1640984,40,31.4,68.6
1640984,45+1,31.4,68.6
1640984,50,32.7,67.3
1640984,60,32.3,67.7
1640984,70,32.8,67.2
1640984,80,34.0,66.0
1640984,90,35.0,65.0
1640984,90+4,35.6,64.4
1640969,10,17.3,82.7
1640969,20,22.9,77.1
1640969,30,27.5,72.5
1640969,40,31.8,68.2
1640969,45+2,31.0,69.0
1640969,50,31.5,68.5
1640969,60,32.9,67.1
1640969,70,30.4,69.6
1640969,80,32.2,67.8
1640969,90,28.6,71.4
1640969,90+4,27.2,72.8
1640894,10,48.9,51.1
1640894,20,36.1,63.9
1640894,30,41.7,58.3
1640894,40,41.9,58.1
1640894,45+2,40.2,59.8
1640894,50,38.1,61.9
1640894,60,35.2,64.8
1640894,70,34.5,65.5
1640894,80,33.5,66.5
1640894,90,31.9,68.1
1640894,90+3,32.2,67.8
1640975,10,24.6,75.4
1640975,20,26.4,73.6
1640975,30,33.9,66.1
1640975,40,32.8,67.2
1640975,45+4,32.8,67.2
1640975,50,34.1,65.9
1640975,60,31.0,69.0
1640975,70,34.2,65.8
1640975,80,39.2,60.8
1640975,90,41.6,58.4
1640975,90+7,42.7,57.3
1729221,10,76.3,23.7
1729221,20,76.7,23.3
1729221,30,77.2,22.8
1729221,40,77.4,22.6
1729221,45+1,76.6,23.4
1729221,50,76.3,23.7
1729221,60,73.4,26.6
1729221,70,71.8,28.2
1729221,80,73.1,26.9
1729221,90,71.8,28.2
1729221,90+4,70.5,29.5
1729255,10,45.4,54.6
1729255,20,47.1,52.9
1729255,30,45.5,54.5
1729255,40,46.1,53.9
1729255,45+5,47.9,52.1
1729255,50,49.8,50.2
1729255,60,49.6,50.4
1729255,70,46.3,53.7
1729255,80,46.0,54.0
1729255,90,44.7,55.3
1729255,90+8,43.1,56.9
1640793,10,49.0,51.0
1640793,20,52.5,47.5
1640793,30,52.0,48.0
1640793,40,54.1,45.9
1640793,45+2,51.7,48.3
1640793,50,50.0,50.0
1640793,60,51.1,48.9
1640793,70,51.5,48.5
1640793,80,53.2,46.8
1640793,90,53.1,46.9
1640793,90+4,51.9,48.1
1729267,10,70.6,29.4
1729267,20,66.8,33.2
1729267,30,67.8,32.2
1729267,40,62.3,37.7
1729267,45+2,59.2,40.8
1729267,50,55.7,44.3
1729267,60,54.3,45.7
1729267,70,54.7,45.3
1729267,80,55.6,44.4
1729267,90,57.5,42.5
1729267,90+8,55.8,44.2
1729339,10,55.6,44.4
1729339,20,51.1,48.9
1729339,30,45.8,54.2
1729339,40,48.9,51.1
1729339,45+4,48.3,51.7
1729339,50,51.8,48.2
1729339,60,52.5,47.5
1729339,70,49.3,50.7
1729339,80,50.7,49.3
1729339,90,50.8,49.2
1729339,90+4,50.9,49.1
1640964,10,73.4,26.6
1640964,20,61.6,38.4
1640964,30,67.2,32.8
1640964,40,65.7,34.3
1640964,45+1,65.7,34.3
1640964,50,65.4,34.6
1640964,60,62.1,37.9
1640964,70,60.4,39.6
1640964,80,60.9,39.1
1640964,90,60.1,39.9
1640964,90+5,60.6,39.4
1640877,10,59.4,40.6
1640877,20,62.9,37.1
1640877,30,66.0,34.0
1640877,40,57.9,42.1
1640877,45+2,56.1,43.9
1640877,50,55.8,44.2
1640877,60,56.1,43.9
1640877,70,57.9,42.1
1640877,80,59.8,40.2
1640877,90,58.5,41.5
1640877,90+5,58.1,41.9
1729403,10,68.1,31.9
1729403,20,59.4,40.6
1729403,30,60.5,39.5
1729403,40,62.9,37.1
1729403,45+1,62.0,38.0
1729403,50,61.2,38.8
1729403,60,64.7,35.3
1729403,70,66.3,33.7
1729403,80,66.6,33.4
1729403,90,69.3,30.7
1729403,90+7,69.8,30.2
1641033,10,66.7,33.3
1641033,20,64.4,35.6
1641033,30,64.3,35.7
1641033,40,59.5,40.5
1641033,45+2,63.9,36.1
1641033,50,61.2,38.8
1641033,60,59.3,40.7
1641033,70,59.3,40.7
1641033,80,59.0,41.0
1641033,90,57.4,42.6
1641033,90+5,57.1,42.9
1640776,10,72.4,27.6
1640776,20,80.0,20.0
1640776,30,72.0,28.0
1640776,40,63.5,36.5
1640776,45+2,64.4,35.6
1640776,50,65.2,34.8
1640776,60,65.1,34.9
1640776,70,65.2,34.8
1640776,80,68.7,31.3
1640776,90,69.7,30.3
1640776,90+5,68.9,31.1
1729505,10,72.3,27.7
1729505,20,59.7,40.3
1729505,30,54.9,45.1
1729505,40,53.6,46.4
1729505,45+4,55.1,44.9
1729505,50,55.6,44.4
1729505,60,55.4,44.6
1729505,70,52.4,47.6
1729505,80,50.3,49.7
1729505,90,50.4,49.6
1729505,90+5,51.0,49.0
1729216,10,62.8,37.2
1729216,20,62.6,37.4
1729216,30,66.0,34.0
1729216,40,65.4,34.6
1729216,45+2,66.1,33.9
1729216,50,65.4,34.6
1729216,60,65.5,34.5
1729216,70,63.5,36.5
1729216,80,60.4,39.6
1729216,90,56.8,43.2
1729216,90+8,57.2,42.8
1729266,10,43.7,56.3
1729266,20,55.3,44.7
1729266,30,54.0,46.0
1729266,40,55.0,45.0
1729266,45+3,55.4,44.6
1729266,50,55.7,44.3
1729266,60,54.2,45.8
1729266,70,54.1,45.9
1729266,80,57.3,42.7
1729266,90,59.8,40.2
1729266,90+6,61.1,38.9
1640830,10,33.6,66.4
1640830,20,30.3,69.7
1640830,30,33.9,66.1
1640830,40,35.0,65.0
1640830,45+1,33.5,66.5
1640830,50,36.5,63.5
1640830,60,37.8,62.2
1640830,70,35.7,64.3
1640830,80,33.5,66.5
1640830,90,31.9,68.1
1640830,90+6,31.5,68.5
1640854,10,62.8,37.2
1640854,20,57.4,42.6
1640854,30,62.6,37.4
1640854,40,63.8,36.2
1640854,45+2,63.1,36.9
1640854,50,62.0,38.0
1640854,60,64.3,35.7
1640854,70,66.5,33.5
1640854,80,66.2,33.8
1640854,90,66.7,33.3
1640854,90+6,66.8,33.2
1729376,10,55.6,44.4
1729376,20,42.6,57.4
1729376,30,46.8,53.2
1729376,40,44.3,55.7
1729376,45+2,42.6,57.4
1729376,50,42.9,57.1
1729376,60,42.0,58.0
1729376,70,43.4,56.6
1729376,80,39.9,60.1
1729376,90,38.3,61.7
1729376,90+7,38.0,62.0
1640963,10,56.0,44.0
1640963,20,47.9,52.1
1640963,30,40.9,59.1
1640963,40,44.3,55.7
1640963,45+1,46.0,54.0
1640963,50,45.6,54.4
1640963,60,45.7,54.3
1640963,70,48.1,51.9
1640963,80,49.9,50.1
1640963,90,50.1,49.9
1640963,90+6,50.8,49.2
1640916,10,74.2,25.8
1640916,20,75.2,24.8
1640916,30,69.6,30.4
1640916,40,68.7,31.3
1640916,45+2,70.4,29.6
1640916,50,70.5,29.5
