season,player_id,firstname,lastname,age,height,weight,appearances,lineups,minutes_played,position,rating,captain,substitutions_in,substitutions_out,bench_appearances,total_shots,shots_on_target,total_goals,assists,goals_conceded,saves,total_passes,key_passes,pass_accuracy,total_tackles,blocks,interceptions,total_duels,duels_won,dribble_attempts,successful_dribbles,dribbled_past,fouls_drawn,fouls_committed,yellow_cards,yellow_red_cards,red_cards,penalties_won,penalties_committed,penalties_scored,penalties_missed,penalties_saved
2021,18957,Michael,Oluwadurotimi Obafemi,24.0,169,71,0,0,0,Attacker,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,30476,Lyanco Evangelista,Silveira Neves Vojnović,27.0,187,85,15,9,905,Defender,6.621428,False,6,0,15,3,1,0,0,0,0,389,3,0,18,13,13,85,48,4,4,0,7,13,2,0,0,0,0,0,0,0
2021,2114,Moussa,Djenepo,26.0,177,65,12,5,453,Attacker,6.4,False,7,3,17,8,1,0,0,0,0,140,6,0,9,1,2,83,32,29,12,0,10,9,3,0,0,0,0,0,0,0
2021,152949,Dynel Brown,Kembo Simeu,22.0,186,83,0,0,0,Defender,,False,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,18942,Yan,Valery,25.0,185,85,5,3,368,Defender,6.54,False,2,0,31,2,0,0,0,0,0,139,1,0,8,3,6,46,23,5,1,0,3,3,0,0,0,0,0,0,0,0
2021,231029,Nathan Adewale Temitayo,Tella,25.0,173,70,14,10,809,Midfielder,6.392307,False,4,9,18,9,5,0,1,0,0,161,7,0,13,0,6,136,51,26,10,0,22,17,2,0,0,0,0,0,0,0
2021,18949,Oriol,Romeu Vidal,33.0,183,83,36,34,2899,Midfielder,6.997222,False,2,13,3,18,4,2,2,0,0,1673,37,0,77,8,51,361,198,40,30,0,24,46,9,0,0,0,0,0,0,0
2021,18946,Mohamed Amine,Elyounoussi,30.0,178,70,30,23,2045,Midfielder,6.653333,False,7,11,12,31,19,4,2,0,0,604,28,0,36,2,12,277,120,45,28,0,18,28,4,0,0,0,0,0,0,0
2021,20557,Ibrahima,Diallo,25.0,179,68,23,10,1014,Midfielder,6.745,False,13,3,25,7,4,0,2,0,0,444,16,0,22,0,9,116,64,21,16,0,15,8,1,0,0,0,0,0,0,0
2021,19484,Adam James,Armstrong,27.0,172,69,23,17,1414,Attacker,6.690476,False,6,7,20,31,14,2,2,0,0,303,13,0,10,1,3,126,45,42,16,0,6,13,1,0,0,0,0,0,0,0
2021,304317,Tyler-Jay Robert,Dibling,18.0,178,,0,0,0,Midfielder,,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,130421,William Anthony Patrick,Smallbone,24.0,183,,4,2,133,Midfielder,6.7,False,2,2,14,1,0,0,0,0,0,33,1,0,4,0,2,13,6,0,0,0,1,2,0,0,0,0,0,0,0,0
2021,2999,Jan Kacper,Bednarek,28.0,189,84,31,30,2632,Defender,6.890322,False,1,4,7,15,7,4,0,0,0,1445,6,0,32,27,72,224,139,1,1,0,15,30,10,0,0,0,0,0,0,0
2021,18940,Jack,Stephens,30.0,185,75,11,9,810,Defender,6.654545,False,2,1,13,0,0,0,0,0,0,463,4,0,19,7,19,66,36,2,2,0,2,8,3,0,0,0,0,0,0,0
2021,171,Kyle Leonardus,Walker-Peters,27.0,173,62,32,29,2632,Defender,6.864516,False,3,2,8,15,7,1,2,0,0,1088,24,0,57,8,37,334,195,95,64,0,47,27,5,0,0,0,0,0,0,0
2021,18935,Alex Simon,McCarthy,35.0,193,79,17,17,1530,Goalkeeper,6.735294,False,0,0,1,0,0,0,0,0,44,430,1,0,0,0,0,6,6,0,0,0,0,0,1,0,0,0,0,0,0,0
2021,18945,Stuart,Armstrong,32.0,183,75,25,15,1470,Midfielder,6.7,False,10,7,12,26,9,2,0,0,0,699,25,0,27,1,8,167,77,54,27,0,20,11,1,0,0,0,0,0,0,0
2021,190,Cédric Ricardo,Alves Soares,33.0,172,67,21,16,1486,Defender,6.809523,False,5,4,17,6,1,1,1,0,0,874,18,0,38,7,16,130,64,12,8,0,6,15,3,0,0,0,0,0,0,0
2021,1452,Mohamed Naser,Elsayed Elneny,32.0,179,72,14,8,800,Midfielder,6.8,False,6,0,25,5,2,0,2,0,0,565,9,0,16,1,14,47,27,1,0,0,5,5,1,0,0,0,0,0,0,0
2021,278108,Alexander Michael,Kirk,22.0,,,0,0,0,Defender,,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,138842,Miguel Adedayo,Azeez Beloso,22.0,180,,0,0,0,Midfielder,,False,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1438,Bernd,Leno,32.0,189,82,4,4,360,Goalkeeper,6.65,False,0,0,29,0,0,0,0,0,10,101,0,0,1,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1440,Robert Samuel,Holding,29.0,189,81,15,9,839,Defender,6.807142,False,6,0,27,3,1,1,0,0,0,476,0,0,13,18,10,79,44,1,0,0,3,9,3,1,0,0,0,0,0,0
2021,284428,Omari Elijah,Giraud-Hutchinson,21.0,174,65,0,0,0,Attacker,,False,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,727,Reiss Luke,Nelson,25.0,175,71,1,0,19,Attacker,6.7,False,1,0,2,0,0,0,0,0,0,12,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1161,Emile,Smith Rowe,24.0,182,79,33,21,1921,Midfielder,6.878787,False,12,11,14,31,23,10,2,0,0,767,30,0,14,1,15,159,74,53,32,0,21,5,1,0,0,0,0,0,0,0
2021,1463,Joseph George,Willock,25.0,179,71,0,0,0,Midfielder,6.724137,False,0,0,0,25,11,0,0,0,0,544,18,0,64,6,21,293,142,71,36,0,26,34,0,0,0,0,0,0,0,0
2021,127769,Gabriel Teodoro,Martinelli Silva,23.0,178,75,29,21,1863,Attacker,6.885185,False,8,11,15,40,16,6,6,0,0,526,34,0,27,1,20,261,110,79,45,0,20,24,2,1,0,0,0,1,0,0
2021,1460,Bukayo Ayoyinka Temidayo,Saka,23.0,178,72,38,36,2996,Attacker,6.989473,False,2,20,2,58,31,11,7,0,0,1062,69,0,40,2,22,371,165,102,43,0,59,39,6,0,0,0,0,2,0,0
2021,278074,Salah-Eddine,Oulad M'Hand,21.0,177,70,0,0,0,Midfielder,,False,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,37127,Martin,Ødegaard,26.0,178,68,36,32,2793,Midfielder,7.0,False,4,12,4,33,21,7,4,0,0,1559,78,0,49,1,11,266,108,46,25,0,20,27,4,0,0,0,0,0,0,0
2021,49,Thomas,Teye Partey,31.0,185,77,24,23,2032,Midfielder,6.9875,False,1,6,1,30,10,2,1,0,0,1205,17,42,43,4,23,227,118,43,35,0,17,33,5,0,0,0,0,0,0,0
2021,2597,Takehiro,Tomiyasu,26.0,187,84,21,20,1681,Defender,6.915,False,1,4,2,9,2,0,1,0,0,921,13,0,35,3,24,188,104,15,9,0,13,16,2,0,0,0,0,0,0,0
2021,22224,Gabriel,dos Santos Magalhães,27.0,190,78,35,35,3068,Defender,7.0,False,0,3,0,25,12,5,0,0,0,2038,9,52,50,26,13,225,147,4,4,0,38,23,7,1,0,0,0,0,0,0
2021,19959,Benjamin William,White,27.0,186,76,32,32,2880,Defender,6.9375,False,0,0,2,8,4,0,0,0,0,1810,14,47,44,24,42,238,141,20,10,0,27,19,3,0,0,0,0,0,0,0
2021,1117,Kieran,Tierney,27.0,178,70,22,22,1919,Defender,6.963636,False,0,4,4,10,5,1,3,0,0,904,20,0,18,5,15,105,55,23,9,0,16,5,0,0,0,0,0,0,0,0
2021,1427,Albert-Mboyo,Sambi Lokonga,25.0,183,67,19,12,1131,Midfielder,6.95,False,7,3,25,16,8,0,0,0,0,818,18,40,22,7,13,98,55,4,3,0,15,12,5,0,0,0,0,0,0,0
2021,1439,Héctor,Bellerín Moruno,29.0,178,74,0,0,0,Defender,,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,3246,Nicolas,Pépé,29.0,183,73,20,5,681,Attacker,6.54,False,15,0,30,18,9,1,2,0,0,319,12,0,8,1,8,135,48,44,19,0,3,8,0,0,0,0,0,0,0,0
2021,1468,Edward,Keddar Nketiah,25.0,175,72,21,8,825,Attacker,6.795238,False,13,4,18,25,13,5,1,0,0,224,13,0,9,2,4,124,45,30,14,0,14,17,3,0,0,0,0,0,0,0
2021,138835,Folarin Jolaoluwa Jerry,Balogun,23.0,178,66,2,1,70,Attacker,6.7,False,1,1,1,3,0,0,0,0,0,9,0,0,1,0,0,8,3,2,0,0,1,0,0,0,0,0,0,0,0,0
2021,46792,Pablo,Marí Villar,31.0,193,87,2,2,180,Defender,6.75,False,0,0,4,1,0,0,0,0,0,92,1,0,5,4,3,18,11,0,0,0,1,1,1,0,0,0,0,0,0,0
2021,41577,Nuno Albertino,Varela Tavares,24.0,183,75,22,13,1170,Defender,6.590476,False,9,3,25,19,2,1,1,0,0,586,10,0,21,5,9,159,75,36,18,0,13,23,2,0,0,0,0,0,0,0
2021,1442,Sead,Kolašinac,31.0,183,85,2,1,90,Defender,5.9,False,1,0,3,0,0,0,0,0,0,14,0,0,0,0,4,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0
2021,2294,Willian,Borges da Silva,36.0,175,77,0,0,0,Midfielder,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,138783,Zachary,Swanson,24.0,,,0,0,0,Defender,,False,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,284466,Charlie Michael,Patino,21.0,,,0,0,0,Midfielder,,False,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1465,Pierre-Emerick Emiliano Franço,Aubameyang,35.0,187,80,14,12,1040,Attacker,6.842857,False,2,5,2,25,18,4,1,0,0,194,9,0,11,1,0,104,46,7,2,0,8,15,3,0,0,0,0,0,2,0
2021,283026,Mika,Miles Biereth,21.0,187,69,0,0,0,Attacker,,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,278107,Ryan,Alebiosu,23.0,188,78,0,0,0,Defender,,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,284420,Zachariah Olumide,Awe,20.0,192,,0,0,0,Defender,,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,138841,Mazeed,Ogungbo,22.0,,,0,0,0,Defender,,False,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,231062,Arthur Chukwuezugo,Okonkwo,23.0,198,84,0,0,0,Goalkeeper,,False,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1464,Granit,Xhaka,32.0,186,80,27,27,2331,Midfielder,6.851851,False,0,3,0,16,5,1,2,0,0,1543,32,49,32,6,21,207,97,26,19,0,19,29,10,0,1,0,0,0,0,0
2021,19016,Calum,Chambers,29.0,182,66,2,2,171,Defender,6.7,False,0,1,4,1,0,0,0,0,0,82,1,0,5,3,0,13,8,0,0,0,1,2,0,0,0,0,0,0,0,0
2021,169295,Karl Jakob,Hein,22.0,193,86,0,0,0,Goalkeeper,,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2784,RÃºnar Alex,RÃºnarsson,29.0,186,78,0,0,0,Goalkeeper,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1467,Alexandre Armand,Lacazette,33.0,175,73,30,20,1787,Attacker,6.964285,False,10,14,15,35,15,4,7,0,0,444,29,0,27,1,5,232,96,33,19,0,29,32,0,0,0,0,0,2,1,0
2021,1456,Ainsley Cory,Maitland-Niles,27.0,177,71,8,2,263,Midfielder,6.5,False,6,1,15,1,0,0,0,0,0,135,3,0,8,0,4,36,18,8,4,0,3,4,0,0,0,0,0,0,0,0
2021,20355,Aaron Christopher,Ramsdale,26.0,190,88,34,34,3060,Goalkeeper,6.9,False,0,0,2,0,0,0,0,0,90,1010,0,0,2,0,0,17,14,1,1,0,5,0,1,0,0,0,0,0,0,0
2021,284061,Marcelo,Flores Dorrell,21.0,168,60,0,0,0,Midfielder,,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,18849,James,McFarlane McArthur,36.0,178,75,21,15,1437,Midfielder,6.9,False,6,4,7,5,3,0,3,0,0,909,16,0,33,9,30,202,96,30,21,0,20,24,4,0,0,0,0,0,0,0
2021,18840,Martin Ronald,Kelly,34.0,191,77,0,0,0,Defender,,False,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,18844,James Oliver Charles,Tomkins,35.0,192,74,8,6,546,Defender,6.8875,False,2,1,21,3,2,1,0,0,0,319,2,0,8,8,4,34,21,1,1,0,2,7,2,0,0,0,0,0,0,0
2021,2991,Cheikhou,Kouyaté,35.0,189,83,27,23,1978,Midfielder,6.837037,False,4,9,10,6,0,0,1,0,0,799,5,0,52,14,38,228,136,17,13,0,21,29,3,0,0,0,0,0,0,0
2021,127605,Nathan Kirk-Patrick,Ferguson,24.0,178,74,1,0,8,Defender,6.3,False,1,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,18852,Luka,Milivojević,33.0,186,80,15,9,776,Midfielder,6.82,False,6,8,20,4,0,0,0,0,0,450,11,0,18,1,11,72,43,2,2,0,10,15,1,0,0,0,0,0,0,0
2021,284551,Jack Campbell,Wells-Morrison,20.0,180,,0,0,0,Midfielder,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,298049,Robert Nicholas,Street,23.0,189,,0,0,0,Attacker,,False,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,284493,Omotayo Daniel,Adaramola,21.0,177,68,0,0,0,Defender,,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,67971,Addji Keaninkin Marc-Israel,Guéhi,24.0,182,80,36,36,3223,Defender,7.027777,False,0,1,1,12,5,2,1,0,0,2346,6,56,35,26,30,224,149,13,12,0,34,14,4,0,0,0,0,0,0,0
2021,19617,Michael Akpovie,Olise,23.0,184,76,26,12,1136,Midfielder,6.924,False,14,8,16,15,10,2,5,0,0,547,24,0,22,0,6,188,84,62,28,0,27,16,4,0,0,0,0,0,0,0
2021,18806,William James,Hughes,29.0,185,74,16,13,1058,Midfielder,6.83125,False,3,8,18,2,0,0,1,0,0,501,9,0,29,7,8,125,65,12,8,0,17,18,6,0,0,0,0,0,0,0
2021,18843,Jeffrey,Schlupp,32.0,178,72,32,20,1846,Midfielder,6.838709,False,12,7,16,23,9,4,1,0,0,641,19,0,46,9,18,281,134,58,35,0,22,26,1,0,0,0,0,0,0,0
2021,19586,Eberechi Oluchi,Eze,26.0,178,73,13,6,602,Midfielder,6.776923,False,7,4,19,3,1,1,1,0,0,273,11,0,10,1,5,85,43,23,14,0,12,5,1,0,0,0,0,0,0,0
2021,18862,Nathaniel Edwin,Clyne,33.0,175,67,16,15,1350,Defender,6.833333,False,1,0,18,3,2,0,1,0,0,558,6,0,21,2,15,66,40,6,4,0,5,3,1,0,0,0,0,0,0,0
2021,182201,Tyrick Kwon,Mitchell,25.0,175,68,36,35,3103,Defender,6.844444,False,1,3,2,1,0,0,2,0,0,1493,21,0,104,5,41,270,163,29,16,0,14,16,1,0,0,0,0,0,0,0
2021,18847,Joel Edward Philip,Ward,35.0,188,83,28,27,2486,Defender,6.742857,False,1,0,6,8,1,0,0,0,0,1445,7,40,44,11,32,255,143,26,20,0,21,22,8,0,0,0,0,0,0,0
2021,19684,Remi Luke,Matthews,30.0,184,78,0,0,0,Goalkeeper,,False,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1135,Odsonne,Édouard,26.0,187,83,28,18,1566,Attacker,6.830769,False,10,12,17,32,18,6,3,0,0,415,21,0,16,5,0,236,90,67,30,0,6,25,4,0,0,0,0,1,0,0
2021,3428,Jordan Pierre,Ayew,33.0,182,80,31,23,2024,Attacker,6.745161,False,8,13,14,20,8,3,3,0,0,669,23,0,47,3,15,402,179,71,34,0,66,38,2,0,0,0,0,0,0,0
2021,2729,Joachim Christian,Andersen,28.0,192,86,34,32,2915,Defender,6.920588,False,2,1,2,7,3,0,3,0,0,2334,21,56,30,19,37,189,101,9,7,0,8,19,4,0,0,0,0,0,0,0
2021,18835,Vicente,Guaita Panadero,37.0,190,81,30,30,2656,Goalkeeper,6.996666,False,0,1,5,0,0,0,0,0,84,797,0,0,1,0,1,13,11,0,0,0,2,1,2,0,0,0,0,0,0,1
2021,107087,Scott Brian,Banks,23.0,183,74,0,0,0,Attacker,,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,284449,Jesurun,Rak-Sakyi,22.0,178,,2,1,81,Midfielder,6.25,False,1,1,6,0,0,0,0,0,0,24,0,0,0,0,1,10,3,2,0,0,3,1,0,0,0,0,0,0,0,0
2021,2928,Christian,Benteke Liolo,34.0,190,83,25,11,1136,Attacker,6.756,False,14,5,26,32,13,4,1,0,0,298,13,0,3,3,2,205,113,13,9,0,16,16,3,0,0,0,0,0,0,0
2021,25927,Jean-Philippe,Mateta,27.0,192,88,7,3,300,Attacker,6.766666,False,4,3,11,32,18,1,1,0,0,230,7,0,8,3,4,167,64,17,10,0,7,16,0,0,0,0,0,0,0,0
2021,2930,Jack,Butland,31.0,196,95,9,8,764,Goalkeeper,6.633333,False,1,0,30,0,0,0,0,0,17,247,0,0,0,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1
2021,144710,Reece Phillip Peter,Hannam,24.0,186,,0,0,0,Defender,,False,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,67972,Conor John,Gallagher,24.0,182,77,34,33,2851,Midfielder,7.091176,False,1,7,1,41,22,8,3,0,0,1049,38,0,68,9,29,427,199,76,43,0,65,65,10,0,0,0,0,0,0,0
2021,3247,Dazet Wilfried,Armel Zaha,32.0,180,66,33,31,2761,Attacker,6.960606,False,2,2,2,51,32,14,1,0,0,909,47,0,40,0,5,506,228,152,75,0,101,37,5,1,0,0,0,5,2,0
2021,18853,JaÃ¯ro Jocquim,Riedewald,28.0,182,79,3,1,116,Midfielder,6.4,False,2,1,17,0,0,0,0,0,0,53,2,0,1,0,1,8,2,2,1,0,0,1,0,0,0,0,0,0,0,0
2021,18936,Ryan Dominic,Bertrand,34.0,179,85,4,4,338,Defender,6.375,False,0,1,5,0,0,0,0,0,0,145,0,0,8,3,1,28,10,0,0,0,1,3,1,0,0,0,0,0,0,0
2021,18770,Eldin,Jakupović,39.0,191,85,0,0,0,Goalkeeper,,False,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021,18777,Marc Kevin,Albrighton,35.0,175,74,17,11,1126,Midfielder,6.611764,False,6,0,23,3,1,1,2,0,0,427,11,0,31,3,14,152,63,40,15,0,13,6,3,0,0,0,0,0,0,0
2021,1107,Filip,Benković,27.0,194,80,0,0,0,Defender,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,3421,Daniel,Amartey,30.0,186,79,28,23,2120,Defender,6.789285,False,5,1,11,2,1,0,0,0,0,1535,4,49,26,22,21,136,73,7,6,0,8,14,4,0,0,0,0,0,0,0
2021,2926,Youri Marion A.,Tielemans,27.0,176,72,32,29,2633,Midfielder,7.075,False,3,5,4,39,17,6,4,0,0,1708,39,44,74,13,21,312,159,39,25,0,36,32,3,0,0,0,0,2,0,0
2021,1098,Patson,Daka,26.0,183,71,23,13,1160,Attacker,6.740909,False,10,11,23,21,16,5,3,0,0,220,13,0,15,0,2,158,49,16,3,0,14,17,2,0,0,0,0,0,0,0
2021,18788,Jamie Richard,Vardy,37.0,179,74,25,20,1806,Attacker,7.104,False,5,5,7,47,26,15,2,0,0,251,18,0,6,0,1,141,51,22,9,0,12,13,2,0,0,0,0,0,0,0
2021,283290,Kasey,McAteer,23.0,,,1,0,2,Midfielder,,False,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,22233,Boubakary,Soumaré,25.0,188,70,19,12,1101,Midfielder,6.547368,False,7,6,14,6,2,0,1,0,0,536,6,0,19,1,14,136,77,24,14,0,17,16,0,0,0,0,0,0,0,0
2021,18779,Hamza,Dewan Choudhury,27.0,178,64,6,4,286,Midfielder,6.86,False,2,3,27,1,0,0,0,0,0,149,0,0,9,0,12,37,26,3,2,0,5,4,1,0,0,0,0,0,0,0
2021,18786,Onyinye Wilfred,Ndidi,28.0,183,74,19,18,1619,Midfielder,6.947368,False,1,2,3,9,4,0,0,0,0,929,2,0,60,8,42,251,135,17,11,0,22,30,4,0,0,0,0,0,0,0
2021,152969,Luke Jonathan,Thomas,23.0,181,,22,21,1912,Defender,6.75,False,1,1,6,2,0,0,1,0,0,1021,12,0,50,14,40,217,105,23,15,0,16,15,2,0,0,0,0,0,0,0
2021,18771,Ricardo Domingos,Barbosa Pereira,31.0,175,70,14,13,994,Defender,6.885714,False,1,4,11,6,2,1,3,0,0,538,10,0,37,1,17,132,79,19,11,0,16,6,3,0,0,0,0,0,0,0
2021,19760,James Michael,Justin,26.0,183,80,13,11,997,Defender,6.723076,False,2,1,4,2,1,0,0,0,0,558,9,0,22,4,17,103,52,15,5,0,12,7,0,0,0,0,0,0,0,0
2021,18146,Daniel,Ward,31.0,191,88,1,1,90,Goalkeeper,7.2,False,0,0,31,0,0,0,0,0,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021,18772,Jonathan Grant,Evans,36.0,188,77,18,16,1350,Defender,6.988235,False,2,4,4,3,2,1,1,0,0,1007,4,46,24,13,20,126,85,3,2,0,11,15,3,0,0,0,0,0,0,0
2021,2920,Timothy,Castagne,29.0,185,80,27,22,2124,Defender,6.792307,False,5,2,7,6,3,1,0,0,0,1102,15,0,67,9,29,212,119,19,6,0,7,15,1,0,0,0,0,0,0,0
2021,18778,Harvey Lewis,Barnes,27.0,174,66,32,24,2104,Midfielder,6.775,False,8,11,11,45,24,6,10,0,0,704,29,0,31,1,5,269,106,75,31,0,20,19,2,0,0,0,0,0,0,0
2021,18784,James Daniel,Maddison,28.0,175,73,35,28,2466,Midfielder,7.302857,False,7,14,7,54,34,12,8,0,0,955,49,0,40,3,11,254,140,48,31,0,64,22,3,0,0,0,0,0,0,0
2021,22094,Wesley Tidjan,Fofana,24.0,190,84,7,7,630,Defender,7.057142,False,0,0,2,3,1,0,0,0,0,527,2,67,12,2,12,65,42,3,3,0,7,7,2,0,0,0,0,0,0,0
2021,2778,Kelechi Promise,Ịheanachọ,28.0,185,82,26,13,1260,Attacker,6.75,False,13,9,22,23,12,4,5,0,0,349,17,0,10,0,4,156,53,33,16,0,11,17,1,0,0,0,0,0,0,0
2021,18906,Ayoze,Pérez Gutiérrez,31.0,178,66,14,6,443,Attacker,6.646153,False,8,5,26,8,6,2,3,0,0,150,11,0,4,1,2,77,27,16,10,0,7,6,0,0,1,0,0,0,0,0
2021,18785,Nampalys,Mendy,32.0,168,70,14,12,1034,Midfielder,6.628571,False,2,5,5,1,1,0,0,0,0,645,1,42,12,4,11,85,39,4,4,0,18,17,3,0,0,0,0,0,0,0
2023,144729,Taylor Jay,Harwood-Bellis,22.0,188,,0,0,0,Defender,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,18767,Ademola Olajade,Alade Aylola Lookman,27.0,174,71,26,16,1456,Attacker,6.692307,False,10,13,17,16,12,6,0,0,0,507,23,0,32,1,10,232,106,58,38,0,33,27,2,0,0,0,0,0,0,0
2021,278118,Benjamin Harvey,Nelson,20.0,193,,0,0,0,Defender,,False,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2728,Kasper Peter,Schmeichel,38.0,189,88,37,37,3330,Goalkeeper,6.9,False,0,0,1,0,0,0,0,0,131,1123,1,0,0,0,1,18,12,1,1,0,2,0,2,0,0,0,0,0,0,2
2021,152971,Vontae Jason,Daley-Campbell,23.0,,,0,0,0,Defender,,False,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,138929,Lewis,Brunt,24.0,187,,1,0,23,Defender,6.3,False,1,0,5,0,0,0,0,0,0,21,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2021,18776,Ã‡aÄŸlar,SÃ¶yÃ¼ncÃ¼,28.0,185,82,28,28,2498,Defender,6.842857,False,0,1,8,7,1,1,0,0,0,1920,3,58,47,27,32,251,157,8,4,0,14,24,5,0,0,0,0,0,0,0
2021,148099,Kiernan Frank,Dewsbury-Hall,26.0,178,,28,23,2104,Midfielder,6.807142,False,5,4,13,12,3,1,2,0,0,1148,36,0,39,8,21,242,114,49,30,0,29,20,4,0,0,0,0,0,0,0
2021,2925,Dennis Pierre Jacques Albert,Praet,30.0,181,78,0,0,0,Midfielder,,False,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1093,Enock,Mwepu,24.0,184,76,18,12,997,Midfielder,6.705555,False,6,7,12,16,8,2,4,0,0,385,9,0,22,2,12,146,61,23,15,0,15,18,2,0,0,0,0,0,0,0
2021,18978,Florin,Andone,31.0,180,78,0,0,0,Attacker,,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,18981,Jürgen Leonardo,Locadia,31.0,193,85,1,0,22,Attacker,6.2,False,1,0,9,1,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2021,167656,Marc Henry,Leonard,23.0,,,0,0,0,Midfielder,,False,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,282254,Odeluga Joshua,Offiah,22.0,187,77,0,0,0,Defender,,False,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
